customer_id,age,gender,item_purchased,category,purchase_amount_(usd),location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,frequency_score,promo_dependency_score,spend_norm,freq_norm,prev_norm,value_score,value_tier,satisfaction_flag,defA_score,loyal_A,defB_score,loyal_B,segment
2829,25,Female,Scarf,Accessories,83,Tennessee,L,Lavender,Fall,2.6,0,Standard,0,0,33,PayPal,Quarterly,2,0.0,0.7875,0.25,0.6530612244897959,0.5859183673469388,High,0,0.16326530612244897,0,0.7875,1,Organic Loyals
2830,56,Female,Jewelry,Accessories,67,Arizona,XL,Teal,Fall,3.4,0,Next Day Air,0,0,47,Cash,Weekly,5,0.0,0.5875,1.0,0.9387755102040817,0.8166326530612245,Champions,0,0.9387755102040817,1,0.5875,1,Organic Loyals
2831,63,Female,Skirt,Clothing,90,Oregon,L,Cyan,Spring,2.9,0,Store Pickup,0,0,13,Venmo,Every 3 Months,2,0.0,0.875,0.25,0.24489795918367346,0.4984693877551021,High,0,0.061224489795918366,0,0.875,1,Organic Loyals
2832,34,Female,Hoodie,Clothing,53,Virginia,L,Pink,Winter,5.0,0,Express,0,0,4,Credit Card,Weekly,5,0.0,0.4125,1.0,0.061224489795918366,0.4833673469387755,Mid,1,0.061224489795918366,0,0.4125,1,Organic Loyals
2833,29,Female,Scarf,Accessories,37,Maryland,M,Magenta,Summer,4.6,0,Standard,0,0,40,PayPal,Quarterly,2,0.0,0.2125,0.25,0.7959183673469388,0.39877551020408164,Mid,1,0.1989795918367347,0,0.2125,0,Disengaged
2834,43,Female,Jeans,Clothing,56,Arkansas,M,Teal,Fall,3.3,0,Free Shipping,0,0,19,Cash,Monthly,3,0.0,0.45,0.5,0.3673469387755102,0.44020408163265307,Mid,0,0.1836734693877551,0,0.45,1,Organic Loyals
2835,39,Female,Jacket,Outerwear,43,Texas,M,Indigo,Fall,2.9,0,2-Day Shipping,0,0,17,Credit Card,Weekly,5,0.0,0.2875,1.0,0.32653061224489793,0.5129591836734694,High,0,0.32653061224489793,1,0.2875,1,Organic Loyals
2836,33,Female,T-shirt,Clothing,84,Vermont,S,Pink,Winter,4.9,0,Free Shipping,0,0,7,Venmo,Annually,1,0.0,0.8,0.0,0.12244897959183673,0.3567346938775511,Low,1,0.0,0,0.8,1,Organic Loyals
2837,51,Female,Pants,Clothing,50,Wyoming,M,Charcoal,Winter,5.0,0,2-Day Shipping,0,0,21,Cash,Bi-Weekly,4,0.0,0.375,0.75,0.40816326530612246,0.49744897959183676,High,1,0.30612244897959184,1,0.375,1,Organic Loyals
2838,65,Female,Shoes,Footwear,88,Alabama,M,Brown,Summer,4.5,0,Express,0,0,44,PayPal,Weekly,5,0.0,0.85,1.0,0.8775510204081632,0.9032653061224489,Champions,1,0.8775510204081632,1,0.85,1,Organic Loyals
2839,51,Female,Jacket,Outerwear,50,Maine,M,Blue,Fall,3.7,0,Free Shipping,0,0,2,Bank Transfer,Weekly,5,0.0,0.375,1.0,0.02040816326530612,0.45612244897959187,Mid,1,0.02040816326530612,0,0.375,1,Organic Loyals
2840,70,Female,Scarf,Accessories,80,South Dakota,L,Teal,Summer,2.8,0,Store Pickup,0,0,30,Bank Transfer,Monthly,3,0.0,0.75,0.5,0.5918367346938775,0.6275510204081634,Champions,0,0.29591836734693877,1,0.75,1,Organic Loyals
2841,40,Female,T-shirt,Clothing,47,West Virginia,L,Pink,Spring,3.5,0,Store Pickup,0,0,41,Cash,Annually,1,0.0,0.3375,0.0,0.8163265306122449,0.3798979591836735,Mid,1,0.0,0,0.3375,1,Organic Loyals
2842,19,Female,Dress,Clothing,33,Ohio,XL,Magenta,Winter,3.0,0,2-Day Shipping,0,0,31,Cash,Weekly,5,0.0,0.1625,1.0,0.6122448979591837,0.5486734693877551,High,0,0.6122448979591837,1,0.1625,0,Disengaged
2843,28,Female,Coat,Outerwear,100,Arizona,L,Green,Fall,4.3,0,Standard,0,0,48,Debit Card,Quarterly,2,0.0,1.0,0.25,0.9591836734693877,0.7627551020408163,Champions,1,0.23979591836734693,1,1.0,1,Organic Loyals
2844,51,Female,Sweater,Clothing,26,Ohio,M,White,Summer,3.6,0,Store Pickup,0,0,41,Venmo,Weekly,5,0.0,0.075,1.0,0.8163265306122449,0.5748979591836734,High,1,0.8163265306122449,1,0.075,0,Disengaged
2845,32,Female,Hat,Accessories,79,New Mexico,M,Indigo,Summer,4.4,0,Standard,0,0,42,Venmo,Annually,1,0.0,0.7375,0.0,0.8367346938775511,0.5460204081632654,High,1,0.0,0,0.7375,1,Organic Loyals
2846,26,Female,Backpack,Accessories,77,South Dakota,L,Lavender,Summer,4.1,0,Express,0,0,39,Debit Card,Every 3 Months,2,0.0,0.7125,0.25,0.7755102040816326,0.5926530612244898,High,1,0.19387755102040816,0,0.7125,1,Organic Loyals
2847,50,Female,Socks,Clothing,36,Oklahoma,XL,Black,Fall,2.8,0,Next Day Air,0,0,15,PayPal,Bi-Weekly,4,0.0,0.2,0.75,0.2857142857142857,0.3907142857142857,Mid,0,0.21428571428571427,0,0.2,0,Disengaged
2848,68,Female,Jewelry,Accessories,21,Connecticut,L,Charcoal,Winter,2.8,0,Free Shipping,0,0,3,PayPal,Every 3 Months,2,0.0,0.0125,0.25,0.04081632653061224,0.09224489795918367,Low,0,0.01020408163265306,0,0.0125,0,Disengaged
2849,33,Female,Boots,Footwear,72,Wisconsin,L,Gray,Fall,4.9,0,Store Pickup,0,0,28,Bank Transfer,Quarterly,2,0.0,0.65,0.25,0.5510204081632653,0.5003061224489795,High,1,0.1377551020408163,0,0.65,1,Organic Loyals
2850,56,Female,Coat,Outerwear,25,New Hampshire,M,Gold,Spring,4.1,0,Express,0,0,27,PayPal,Bi-Weekly,4,0.0,0.0625,0.75,0.5306122448979592,0.4091836734693877,Mid,1,0.3979591836734694,1,0.0625,0,Disengaged
2851,57,Female,Sweater,Clothing,79,Nebraska,M,Silver,Spring,3.0,0,Store Pickup,0,0,36,Debit Card,Annually,1,0.0,0.7375,0.0,0.7142857142857143,0.5092857142857143,High,0,0.0,0,0.7375,1,Organic Loyals
2852,58,Female,Blouse,Clothing,73,Nevada,L,Teal,Summer,3.0,0,Store Pickup,0,0,42,Debit Card,Monthly,3,0.0,0.6625,0.5,0.8367346938775511,0.6660204081632654,Champions,0,0.41836734693877553,1,0.6625,1,Organic Loyals
2853,40,Female,Belt,Accessories,71,New York,M,Magenta,Spring,3.0,0,Store Pickup,0,0,30,Venmo,Weekly,5,0.0,0.6375,1.0,0.5918367346938775,0.7325510204081632,Champions,0,0.5918367346938775,1,0.6375,1,Organic Loyals
2854,37,Female,Hat,Accessories,48,Pennsylvania,M,Magenta,Winter,3.2,0,Next Day Air,0,0,9,PayPal,Weekly,5,0.0,0.35,1.0,0.16326530612244897,0.4889795918367346,Mid,0,0.16326530612244897,0,0.35,1,Organic Loyals
2855,36,Female,Sandals,Footwear,28,Delaware,M,Beige,Fall,2.7,0,Store Pickup,0,0,25,Venmo,Monthly,3,0.0,0.1,0.5,0.4897959183673469,0.33693877551020407,Low,0,0.24489795918367346,1,0.1,0,Disengaged
2856,29,Female,Boots,Footwear,95,Mississippi,S,Maroon,Winter,3.8,0,2-Day Shipping,0,0,33,PayPal,Quarterly,2,0.0,0.9375,0.25,0.6530612244897959,0.6459183673469387,Champions,1,0.16326530612244897,0,0.9375,1,Organic Loyals
2857,65,Female,Jacket,Outerwear,48,Iowa,M,Indigo,Winter,3.5,0,2-Day Shipping,0,0,31,Credit Card,Monthly,3,0.0,0.35,0.5,0.6122448979591837,0.4736734693877551,Mid,1,0.30612244897959184,1,0.35,1,Organic Loyals
2858,44,Female,Dress,Clothing,93,Utah,S,Maroon,Spring,3.8,0,Next Day Air,0,0,35,Debit Card,Monthly,3,0.0,0.9125,0.5,0.6938775510204082,0.7231632653061224,Champions,1,0.3469387755102041,1,0.9125,1,Organic Loyals
2859,34,Female,Jeans,Clothing,87,Maryland,L,Teal,Summer,3.8,0,2-Day Shipping,0,0,46,Bank Transfer,Monthly,3,0.0,0.8375,0.5,0.9183673469387755,0.7605102040816326,Champions,1,0.45918367346938777,1,0.8375,1,Organic Loyals
2860,31,Female,Shorts,Clothing,32,Utah,L,Yellow,Fall,3.4,0,Express,0,0,29,Bank Transfer,Annually,1,0.0,0.15,0.0,0.5714285714285714,0.2314285714285714,Low,0,0.0,0,0.15,0,Disengaged
2861,28,Female,Shirt,Clothing,38,Rhode Island,M,Gold,Spring,2.9,0,Next Day Air,0,0,49,Bank Transfer,Weekly,5,0.0,0.225,1.0,0.9795918367346939,0.6838775510204081,Champions,0,0.9795918367346939,1,0.225,0,Disengaged
2862,66,Female,Coat,Outerwear,54,Maryland,M,Teal,Fall,3.4,0,Free Shipping,0,0,27,Credit Card,Monthly,3,0.0,0.425,0.5,0.5306122448979592,0.4791836734693877,Mid,0,0.2653061224489796,1,0.425,1,Organic Loyals
2863,68,Female,Coat,Outerwear,75,Hawaii,S,Violet,Summer,4.7,0,Store Pickup,0,0,5,Bank Transfer,Every 3 Months,2,0.0,0.6875,0.25,0.08163265306122448,0.3744897959183674,Mid,1,0.02040816326530612,0,0.6875,1,Organic Loyals
2864,37,Female,T-shirt,Clothing,56,Connecticut,M,Yellow,Fall,3.9,0,2-Day Shipping,0,0,18,Venmo,Monthly,3,0.0,0.45,0.5,0.3469387755102041,0.4340816326530612,Mid,1,0.17346938775510204,0,0.45,1,Organic Loyals
2865,58,Female,Sweater,Clothing,43,Illinois,S,Maroon,Fall,3.6,0,Store Pickup,0,0,31,Venmo,Weekly,5,0.0,0.2875,1.0,0.6122448979591837,0.5986734693877551,High,1,0.6122448979591837,1,0.2875,1,Organic Loyals
2866,28,Female,Skirt,Clothing,97,California,M,Silver,Fall,3.7,0,Free Shipping,0,0,27,Cash,Fortnightly,4,0.0,0.9625,0.75,0.5306122448979592,0.7691836734693878,Champions,1,0.3979591836734694,1,0.9625,1,Organic Loyals
2867,54,Female,Blouse,Clothing,75,Connecticut,S,Violet,Summer,3.1,0,Free Shipping,0,0,19,Cash,Annually,1,0.0,0.6875,0.0,0.3673469387755102,0.3852040816326531,Mid,0,0.0,0,0.6875,1,Organic Loyals
2868,21,Female,Sneakers,Footwear,55,Colorado,L,White,Summer,4.9,0,Next Day Air,0,0,33,Cash,Fortnightly,4,0.0,0.4375,0.75,0.6530612244897959,0.5959183673469388,High,1,0.4897959183673469,1,0.4375,1,Organic Loyals
2869,45,Female,Backpack,Accessories,49,Colorado,M,Black,Winter,2.6,0,Next Day Air,0,0,42,PayPal,Every 3 Months,2,0.0,0.3625,0.25,0.8367346938775511,0.4710204081632653,Mid,0,0.20918367346938777,0,0.3625,1,Organic Loyals
2870,57,Female,Socks,Clothing,58,Georgia,M,White,Summer,4.2,0,Standard,0,0,16,Bank Transfer,Weekly,5,0.0,0.475,1.0,0.30612244897959184,0.5818367346938775,High,1,0.30612244897959184,1,0.475,1,Organic Loyals
2871,47,Female,Jewelry,Accessories,34,North Dakota,M,Blue,Winter,4.8,0,Free Shipping,0,0,49,Debit Card,Every 3 Months,2,0.0,0.175,0.25,0.9795918367346939,0.43887755102040815,Mid,1,0.24489795918367346,1,0.175,0,Disengaged
2872,46,Female,Shorts,Clothing,43,Idaho,S,Black,Summer,2.7,0,2-Day Shipping,0,0,40,Venmo,Bi-Weekly,4,0.0,0.2875,0.75,0.7959183673469388,0.5787755102040816,High,0,0.596938775510204,1,0.2875,1,Organic Loyals
2873,63,Female,Jewelry,Accessories,48,Connecticut,L,Olive,Fall,2.6,0,Next Day Air,0,0,5,Cash,Annually,1,0.0,0.35,0.0,0.08163265306122448,0.16448979591836732,Low,0,0.0,0,0.35,1,Organic Loyals
2874,44,Female,Sweater,Clothing,40,Montana,M,Teal,Spring,2.6,0,Free Shipping,0,0,8,Bank Transfer,Monthly,3,0.0,0.25,0.5,0.14285714285714285,0.29285714285714287,Low,0,0.07142857142857142,0,0.25,0,Disengaged
2875,36,Female,Shirt,Clothing,29,Colorado,L,Silver,Summer,3.1,0,Standard,0,0,2,Debit Card,Annually,1,0.0,0.1125,0.0,0.02040816326530612,0.05112244897959184,Low,0,0.0,0,0.1125,0,Disengaged
2876,24,Female,Pants,Clothing,81,Kentucky,M,Pink,Fall,2.6,0,Free Shipping,0,0,14,Debit Card,Weekly,5,0.0,0.7625,1.0,0.2653061224489796,0.6845918367346938,Champions,0,0.2653061224489796,1,0.7625,1,Organic Loyals
2877,65,Female,Hoodie,Clothing,84,New Mexico,M,Charcoal,Spring,3.4,0,2-Day Shipping,0,0,5,Bank Transfer,Fortnightly,4,0.0,0.8,0.75,0.08163265306122448,0.5694897959183673,High,0,0.061224489795918366,0,0.8,1,Organic Loyals
2878,32,Female,Socks,Clothing,46,New Jersey,M,Silver,Summer,3.6,0,Standard,0,0,34,Venmo,Monthly,3,0.0,0.325,0.5,0.673469387755102,0.4820408163265306,Mid,1,0.336734693877551,1,0.325,1,Organic Loyals
2879,63,Female,Dress,Clothing,86,California,L,Turquoise,Summer,4.3,0,Next Day Air,0,0,13,Bank Transfer,Annually,1,0.0,0.825,0.0,0.24489795918367346,0.40346938775510205,Mid,1,0.0,0,0.825,1,Organic Loyals
2880,62,Female,Blouse,Clothing,57,North Dakota,XL,Turquoise,Winter,4.9,0,Free Shipping,0,0,31,Venmo,Annually,1,0.0,0.4625,0.0,0.6122448979591837,0.36867346938775514,Low,1,0.0,0,0.4625,1,Organic Loyals
2881,19,Female,Skirt,Clothing,61,Florida,L,Beige,Winter,4.8,0,Store Pickup,0,0,43,PayPal,Quarterly,2,0.0,0.5125,0.25,0.8571428571428571,0.5371428571428571,High,1,0.21428571428571427,0,0.5125,1,Organic Loyals
2882,38,Female,Backpack,Accessories,90,Texas,M,Cyan,Winter,4.2,0,Free Shipping,0,0,6,Bank Transfer,Annually,1,0.0,0.875,0.0,0.10204081632653061,0.3806122448979592,Mid,1,0.0,0,0.875,1,Organic Loyals
2883,59,Female,Blouse,Clothing,51,Oklahoma,L,Gold,Winter,2.6,0,Store Pickup,0,0,23,Credit Card,Bi-Weekly,4,0.0,0.3875,0.75,0.4489795918367347,0.5146938775510204,High,0,0.336734693877551,1,0.3875,1,Organic Loyals
2884,22,Female,Socks,Clothing,48,Rhode Island,XL,Silver,Spring,3.2,0,Standard,0,0,10,PayPal,Weekly,5,0.0,0.35,1.0,0.1836734693877551,0.49510204081632647,High,0,0.1836734693877551,0,0.35,1,Organic Loyals
2885,55,Female,Boots,Footwear,50,Arkansas,M,Purple,Summer,3.4,0,2-Day Shipping,0,0,47,Credit Card,Every 3 Months,2,0.0,0.375,0.25,0.9387755102040817,0.5066326530612245,High,0,0.23469387755102042,1,0.375,1,Organic Loyals
2886,29,Female,Backpack,Accessories,82,Nevada,M,Yellow,Summer,3.5,0,Next Day Air,0,0,14,Credit Card,Bi-Weekly,4,0.0,0.775,0.75,0.2653061224489796,0.6145918367346939,High,1,0.1989795918367347,0,0.775,1,Organic Loyals
2887,42,Female,Hat,Accessories,33,Utah,L,Blue,Spring,4.2,0,Free Shipping,0,0,29,PayPal,Weekly,5,0.0,0.1625,1.0,0.5714285714285714,0.5364285714285714,High,1,0.5714285714285714,1,0.1625,0,Disengaged
2888,23,Female,Sandals,Footwear,28,Kentucky,L,Blue,Winter,2.8,0,Express,0,0,12,Cash,Bi-Weekly,4,0.0,0.1,0.75,0.22448979591836735,0.33234693877551025,Low,0,0.1683673469387755,0,0.1,0,Disengaged
2889,70,Female,Hoodie,Clothing,42,Wisconsin,L,Green,Spring,5.0,0,2-Day Shipping,0,0,25,Debit Card,Quarterly,2,0.0,0.275,0.25,0.4897959183673469,0.33193877551020406,Low,1,0.12244897959183673,0,0.275,0,Disengaged
2890,64,Female,Sunglasses,Accessories,43,Minnesota,M,Charcoal,Fall,3.3,0,Store Pickup,0,0,21,Venmo,Annually,1,0.0,0.2875,0.0,0.40816326530612246,0.23744897959183672,Low,0,0.0,0,0.2875,1,Organic Loyals
2891,39,Female,Jeans,Clothing,55,North Dakota,M,Violet,Winter,3.7,0,Free Shipping,0,0,23,Credit Card,Monthly,3,0.0,0.4375,0.5,0.4489795918367347,0.4596938775510204,Mid,1,0.22448979591836735,0,0.4375,1,Organic Loyals
2892,47,Female,T-shirt,Clothing,73,Ohio,XL,Black,Winter,2.5,0,Free Shipping,0,0,10,PayPal,Monthly,3,0.0,0.6625,0.5,0.1836734693877551,0.47010204081632656,Mid,0,0.09183673469387756,0,0.6625,1,Organic Loyals
2893,22,Female,Dress,Clothing,39,Nevada,M,Teal,Spring,3.2,0,Standard,0,0,47,Credit Card,Monthly,3,0.0,0.2375,0.5,0.9387755102040817,0.5266326530612244,High,0,0.46938775510204084,1,0.2375,0,Disengaged
2894,69,Female,Belt,Accessories,20,Kentucky,S,Orange,Spring,3.1,0,Free Shipping,0,0,44,Debit Card,Every 3 Months,2,0.0,0.0,0.25,0.8775510204081632,0.338265306122449,Low,0,0.2193877551020408,0,0.0,0,Disengaged
2895,35,Female,Jewelry,Accessories,32,Kentucky,S,Brown,Spring,3.5,0,Standard,0,0,41,Venmo,Annually,1,0.0,0.15,0.0,0.8163265306122449,0.30489795918367346,Low,1,0.0,0,0.15,0,Disengaged
2896,56,Female,Hoodie,Clothing,86,Montana,L,Green,Summer,4.6,0,Standard,0,0,29,Bank Transfer,Monthly,3,0.0,0.825,0.5,0.5714285714285714,0.6514285714285714,Champions,1,0.2857142857142857,1,0.825,1,Organic Loyals
2897,30,Female,Blouse,Clothing,91,Delaware,M,Silver,Summer,3.3,0,Free Shipping,0,0,2,Venmo,Every 3 Months,2,0.0,0.8875,0.25,0.02040816326530612,0.43612244897959185,Mid,0,0.00510204081632653,0,0.8875,1,Organic Loyals
2898,43,Female,Jacket,Outerwear,59,Montana,L,Violet,Fall,2.5,0,Free Shipping,0,0,2,Cash,Fortnightly,4,0.0,0.4875,0.75,0.02040816326530612,0.42612244897959184,Mid,0,0.015306122448979591,0,0.4875,1,Organic Loyals
2899,23,Female,Sneakers,Footwear,33,New Jersey,XL,Peach,Summer,4.6,0,Express,0,0,29,Credit Card,Annually,1,0.0,0.1625,0.0,0.5714285714285714,0.2364285714285714,Low,1,0.0,0,0.1625,0,Disengaged
2900,50,Female,Boots,Footwear,64,Nebraska,M,Gold,Spring,4.2,0,2-Day Shipping,0,0,22,Bank Transfer,Fortnightly,4,0.0,0.55,0.75,0.42857142857142855,0.5735714285714286,High,1,0.3214285714285714,1,0.55,1,Organic Loyals
2901,41,Female,Blouse,Clothing,67,Maryland,XL,Violet,Winter,4.0,0,Standard,0,0,23,Cash,Bi-Weekly,4,0.0,0.5875,0.75,0.4489795918367347,0.5946938775510204,High,1,0.336734693877551,1,0.5875,1,Organic Loyals
2902,41,Female,Blouse,Clothing,43,Alabama,L,Olive,Winter,2.6,0,Free Shipping,0,0,46,Credit Card,Quarterly,2,0.0,0.2875,0.25,0.9183673469387755,0.46551020408163263,Mid,0,0.22959183673469388,1,0.2875,1,Organic Loyals
2903,27,Female,Boots,Footwear,32,North Carolina,S,Orange,Spring,4.6,0,Standard,0,0,19,PayPal,Bi-Weekly,4,0.0,0.15,0.75,0.3673469387755102,0.395204081632653,Mid,1,0.2755102040816327,1,0.15,0,Disengaged
2904,38,Female,Scarf,Accessories,39,Delaware,S,Teal,Spring,3.5,0,2-Day Shipping,0,0,24,Credit Card,Every 3 Months,2,0.0,0.2375,0.25,0.46938775510204084,0.3108163265306122,Low,1,0.11734693877551021,0,0.2375,0,Disengaged
2905,41,Female,Sandals,Footwear,41,Iowa,M,Gray,Spring,4.0,0,2-Day Shipping,0,0,43,Venmo,Monthly,3,0.0,0.2625,0.5,0.8571428571428571,0.5121428571428571,High,1,0.42857142857142855,1,0.2625,0,Disengaged
2906,58,Female,Sunglasses,Accessories,53,New York,L,Black,Winter,4.8,0,Standard,0,0,14,Debit Card,Fortnightly,4,0.0,0.4125,0.75,0.2653061224489796,0.4695918367346939,Mid,1,0.1989795918367347,0,0.4125,1,Organic Loyals
2907,58,Female,Coat,Outerwear,27,Virginia,M,Indigo,Spring,3.9,0,Standard,0,0,7,Venmo,Annually,1,0.0,0.0875,0.0,0.12244897959183673,0.07173469387755102,Low,1,0.0,0,0.0875,0,Disengaged
2908,19,Female,Sunglasses,Accessories,82,Maryland,XL,Lavender,Summer,3.7,0,Next Day Air,0,0,50,PayPal,Bi-Weekly,4,0.0,0.775,0.75,1.0,0.835,Champions,1,0.75,1,0.775,1,Organic Loyals
2909,43,Female,Blouse,Clothing,87,Texas,M,Beige,Winter,3.1,0,Store Pickup,0,0,15,Debit Card,Every 3 Months,2,0.0,0.8375,0.25,0.2857142857142857,0.4957142857142857,High,0,0.07142857142857142,0,0.8375,1,Organic Loyals
2910,27,Female,Backpack,Accessories,78,Louisiana,M,Indigo,Winter,3.0,0,Next Day Air,0,0,40,Credit Card,Every 3 Months,2,0.0,0.725,0.25,0.7959183673469388,0.6037755102040816,High,0,0.1989795918367347,0,0.725,1,Organic Loyals
2911,32,Female,Belt,Accessories,32,Mississippi,M,Blue,Summer,2.9,0,Store Pickup,0,0,41,Credit Card,Monthly,3,0.0,0.15,0.5,0.8163265306122449,0.4548979591836735,Mid,0,0.40816326530612246,1,0.15,0,Disengaged
2912,28,Female,Socks,Clothing,38,Ohio,XL,Orange,Fall,2.9,0,Next Day Air,0,0,34,Venmo,Quarterly,2,0.0,0.225,0.25,0.673469387755102,0.36704081632653063,Low,0,0.1683673469387755,0,0.225,0,Disengaged
2913,48,Female,Shoes,Footwear,37,Oregon,M,Yellow,Winter,4.0,0,Standard,0,0,27,Cash,Bi-Weekly,4,0.0,0.2125,0.75,0.5306122448979592,0.4691836734693877,Mid,1,0.3979591836734694,1,0.2125,0,Disengaged
2914,43,Female,Coat,Outerwear,83,Wyoming,L,Cyan,Winter,3.5,0,Express,0,0,12,Cash,Every 3 Months,2,0.0,0.7875,0.25,0.22448979591836735,0.45734693877551025,Mid,1,0.05612244897959184,0,0.7875,1,Organic Loyals
2915,45,Female,Sweater,Clothing,72,Pennsylvania,M,Yellow,Fall,3.8,0,Express,0,0,1,Debit Card,Bi-Weekly,4,0.0,0.65,0.75,0.0,0.485,Mid,1,0.0,0,0.65,1,Organic Loyals
2916,26,Female,Shirt,Clothing,30,Oregon,M,Cyan,Fall,4.5,0,Express,0,0,39,Debit Card,Bi-Weekly,4,0.0,0.125,0.75,0.7755102040816326,0.5076530612244897,High,1,0.5816326530612245,1,0.125,0,Disengaged
2917,62,Female,Shorts,Clothing,66,Oklahoma,M,Green,Winter,2.7,0,Express,0,0,13,Credit Card,Bi-Weekly,4,0.0,0.575,0.75,0.24489795918367346,0.528469387755102,High,0,0.18367346938775508,0,0.575,1,Organic Loyals
2918,58,Female,Shirt,Clothing,45,Colorado,XL,White,Winter,2.9,0,Store Pickup,0,0,50,Venmo,Annually,1,0.0,0.3125,0.0,1.0,0.425,Mid,0,0.0,0,0.3125,1,Organic Loyals
2919,19,Female,Sunglasses,Accessories,73,New York,S,Black,Fall,4.9,0,Free Shipping,0,0,36,Cash,Weekly,5,0.0,0.6625,1.0,0.7142857142857143,0.7792857142857142,Champions,1,0.7142857142857143,1,0.6625,1,Organic Loyals
2920,64,Female,Shoes,Footwear,67,Minnesota,L,Charcoal,Winter,3.8,0,Standard,0,0,31,Debit Card,Monthly,3,0.0,0.5875,0.5,0.6122448979591837,0.5686734693877551,High,1,0.30612244897959184,1,0.5875,1,Organic Loyals
2921,33,Female,Sunglasses,Accessories,72,Texas,XL,Brown,Spring,4.9,0,Free Shipping,0,0,3,Debit Card,Bi-Weekly,4,0.0,0.65,0.75,0.04081632653061224,0.49724489795918364,High,1,0.030612244897959183,0,0.65,1,Organic Loyals
2922,20,Female,Handbag,Accessories,24,Wisconsin,M,Cyan,Fall,4.6,0,Standard,0,0,11,Cash,Fortnightly,4,0.0,0.05,0.75,0.20408163265306123,0.3062244897959184,Low,1,0.15306122448979592,0,0.05,0,Disengaged
2923,45,Female,Sunglasses,Accessories,68,Kentucky,L,Beige,Winter,3.5,0,Express,0,0,16,PayPal,Quarterly,2,0.0,0.6,0.25,0.30612244897959184,0.40683673469387754,Mid,1,0.07653061224489796,0,0.6,1,Organic Loyals
2924,28,Female,Shirt,Clothing,70,Pennsylvania,M,Magenta,Spring,4.2,0,2-Day Shipping,0,0,12,Cash,Quarterly,2,0.0,0.625,0.25,0.22448979591836735,0.3923469387755102,Mid,1,0.05612244897959184,0,0.625,1,Organic Loyals
2925,47,Female,Shirt,Clothing,64,Rhode Island,L,Indigo,Winter,3.7,0,Free Shipping,0,0,37,Debit Card,Every 3 Months,2,0.0,0.55,0.25,0.7346938775510204,0.5154081632653061,High,1,0.1836734693877551,0,0.55,1,Organic Loyals
2926,54,Female,Sweater,Clothing,91,Illinois,M,Maroon,Spring,2.8,0,Store Pickup,0,0,43,Credit Card,Every 3 Months,2,0.0,0.8875,0.25,0.8571428571428571,0.687142857142857,Champions,0,0.21428571428571427,0,0.8875,1,Organic Loyals
2927,64,Female,Handbag,Accessories,82,Maryland,M,Gray,Winter,4.8,0,2-Day Shipping,0,0,9,Cash,Weekly,5,0.0,0.775,1.0,0.16326530612244897,0.6589795918367348,Champions,1,0.16326530612244897,0,0.775,1,Organic Loyals
2928,45,Female,Shirt,Clothing,24,Missouri,M,Black,Summer,2.7,0,Express,0,0,15,Venmo,Bi-Weekly,4,0.0,0.05,0.75,0.2857142857142857,0.3307142857142857,Low,0,0.21428571428571427,0,0.05,0,Disengaged
2929,40,Female,Jewelry,Accessories,80,Alabama,L,Yellow,Spring,3.6,0,Store Pickup,0,0,17,Credit Card,Weekly,5,0.0,0.75,1.0,0.32653061224489793,0.6979591836734694,Champions,1,0.32653061224489793,1,0.75,1,Organic Loyals
2930,31,Female,Socks,Clothing,53,Maine,XL,White,Winter,4.5,0,Next Day Air,0,0,42,Venmo,Fortnightly,4,0.0,0.4125,0.75,0.8367346938775511,0.6410204081632653,Champions,1,0.6275510204081634,1,0.4125,1,Organic Loyals
2931,38,Female,T-shirt,Clothing,50,Mississippi,M,Orange,Spring,4.0,0,Free Shipping,0,0,14,Venmo,Monthly,3,0.0,0.375,0.5,0.2653061224489796,0.37959183673469393,Mid,1,0.1326530612244898,0,0.375,1,Organic Loyals
2932,36,Female,Jewelry,Accessories,31,Alabama,M,Magenta,Fall,4.5,0,2-Day Shipping,0,0,49,Credit Card,Bi-Weekly,4,0.0,0.1375,0.75,0.9795918367346939,0.5738775510204082,High,1,0.7346938775510203,1,0.1375,0,Disengaged
2933,65,Female,Backpack,Accessories,88,Alaska,L,Black,Spring,3.9,0,Express,0,0,3,PayPal,Quarterly,2,0.0,0.85,0.25,0.04081632653061224,0.4272448979591837,Mid,1,0.01020408163265306,0,0.85,1,Organic Loyals
2934,27,Female,Hat,Accessories,52,Illinois,M,Brown,Summer,3.8,0,Standard,0,0,28,Venmo,Monthly,3,0.0,0.4,0.5,0.5510204081632653,0.47530612244897963,Mid,1,0.2755102040816326,1,0.4,1,Organic Loyals
2935,38,Female,Gloves,Accessories,22,Idaho,M,Orange,Fall,4.7,0,Next Day Air,0,0,41,Bank Transfer,Quarterly,2,0.0,0.025,0.25,0.8163265306122449,0.3298979591836735,Low,1,0.20408163265306123,0,0.025,0,Disengaged
2936,58,Female,Sneakers,Footwear,27,North Carolina,XL,Gray,Spring,4.6,0,Standard,0,0,11,Venmo,Weekly,5,0.0,0.0875,1.0,0.20408163265306123,0.39622448979591834,Mid,1,0.20408163265306123,0,0.0875,0,Disengaged
